"","True Beta","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"",-2.42302505705641,-2.33048253695402,-2.15393551249413,-2.06303913971643,-2.06024001460165,-2.09201211883076,-1.94627023906857,-2.02693451278554,-1.89338252516103,-2.28670652665194,-1.77934480088758,-2.41205925068011,-2.21432441846883,-1.93444080901502,-2.28107404815428,-2.30758062245557,-2.44673946504187,-2.46912021589785,-2.22551677915742,-1.91785161880356,-2.11428054791032,-2.24849805618022,-2.15493250908734,-2.2688027178606,-2.29316218622483,-1.7279569752473,-2.24278886192571,-2.00102973960728,-2.24295215588431,-2.7779327098208,-2.23079980130296,-2.11887993203486,-2.26290866202343,-2.29509797486495,-2.3270082389591,-2.1669450389593,-2.32401469533588,-2.05093607267837,-2.06549385033839,-2.36824666790692,-1.70360156722836,-2.47526901358686,-1.887294281196,-2.14862387006937,-2.06232051561974,-2.37627467176549,-1.94068948576789,-2.1168875767256,-2.0943752799743,-2.18401572062033,-2.23827553108844,-2.21952547405905,-2.49121254015844,-2.48628157640409,-2.28798813907665,-2.14245014856416,-2.10847324923382,-2.13963801182923,-2.16304283622882,-1.87961741938789,-2.15130339321305,-2.34439908638567,-2.15939414676902,-2.09811976987199,-1.92135508291862,-2.27272197428557,-2.63778213810462,-2.15309440025227,-1.97261474689102,-1.93913008576305,-2.46463184738783,-1.85037093555558,-2.20071346974476,-2.22689360098554,-2.1341412236724,-2.11525515942109,-1.91794298657023,-2.08226397158706,-2.54291472587392,-2.66015171480827,-2.25615369388179,-1.99433902866378,-2.10932490401797,-2.24891407951985,-1.92627314173768,-2.22069999510863,-2.19038178395988,-2.37015086686491,-1.6632939663394,-1.8173707233349,-2.03002568116276,-1.92538406052661,-2.35705987379326,-2.14017463550824,-2.20118459549003,-1.98544153370206,-2.24543313166681,-2.63101358158767,-2.43951712217511,-2.19865773136378,-2.02299070864323
"",0,0,-0.10732054659592,0,0,0,0,0,0,0,0,-0.173503813005862,0,0,0,0,0,0,0,0,0,-0.0756256135244134,0,0,0,0,0,0,0.28531249152895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959912625046733,0,0.0552968795408675,0,0,0,0,0,0,0,0,0,-0.0679674982761677,0,0,0,0,0.126830880975176,0,0,-0.305725242485114,0,0,-0.0170100050375295,0,-0.0423305316818896,0,0,0,0,0,0,0,0,0,0,0,-0.00843616278980062,0,0,0,0,0,0,0,0,0,0,0,0.130140984790888,-0.0220213018890556,0,0,0,-0.0851334917053861,0
"",0,0,0,0,-0.284317378995065,0,-0.0186253699997777,0,0,0,0,0,0,0,0.10101492205545,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163809482685375,-0.133797682225069,0,0,0,0,0.00930326979255199,0,0,-0.0197168716914677,0,0,0,0,0,-0.111770329827322,0,0,-0.115447548084582,0,0,0,0,0,0,0,0,0,-0.0454415997569603,0,0,0,0,0,0.105387243281875,0,0,0,0,0,0,0,0,0,0,-0.240518397666633,0,0,0,0,0,0,-0.168894639726893,0,0,0,0,0,0,0,-0.0499474977355505,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,-0.237874433464185,0,0,0.376337962614894,0,0,-0.199676705193159,0,0,0,0,0,0,0,0,0,-0.376509374516588,0,0.217216874636917,0,0,0,0,-0.229070712760377,0,0,0,0,-0.241254408709853,0,0,0,0,0,0,0,-0.0616764359291741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104938759391651,0,-0.0103190530777819,0,0,0,0.0145596415876528,0,-0.0161432263463171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653781610032921,0,0,0,0,0,0.0725617280639415,0,0,0,0,0
"",0,0,0,-0.0852145795022075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139704269718656,-0.0656798305503819,0,0,0,0,-0.294195445449523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223094946110827,0,0,-0.176583916902672,-0.00209624304577935,0,0,0.0979254014224222,-0.00418472317423465,0,0,-0.1631491010234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492893446112177,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,-0.0380527419404297,0,0,0,0,-0.119540657778302,0,0,0.361702851395342,0,0,0,0,0,0,0,0,0,-0.572755353753042,0,0,0,0,0,-0.0931440191774718,0.0383975172395246,0,0,0,0.0181292189248103,0,0,0,0,-0.0243528695789961,0.146100816112097,0,0,0,0,-0.0675501157302621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232569987548291,0,0,0,0,0,-0.0735940097636144,0,0,0,0,0,0,0,0,0,0,-0.026229521159311,0,0,-0.333155051854563,0,0,0,0,-0.227226275911009,0,0,0,0,0,0,0,0,0,0,0,-0.244292292631213,0,0,0,0,0
"",0,-0.0881209652184606,0,0,-0.0184379738552697,0,0,0,0,0,0,-0.268542318333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291615177193818,0.0371214368520252,0,0,0,0,0,-0.0626400531465486,0,0,0,0,-0.0376278352327651,0,0,0,0,-0.104341060466806,0,0,0,0,0,-0.0503150566262109,-0.0553601723435804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04340468341669,0,0,0,0,0,0,0,0,0.0371018090478611,0,-0.111204000189909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20732017877986,0,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0,0,0.265765789850563,0,0,0,0,0,0.039975518404832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141589572546799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0772822886157712,-0.158645328420762,-0.120634674600317,0,0,0,0.00221887276689508,-0.12619206439027,0,0,0,0,-0.000491544281942682,-0.11669369181542,0,0,0,0,-0.0839459962794397,0,0,0,0,0,0,0,0,-0.119297455548561,0,0,0,0,0,-0.266757188653456,0,0,0,-0.269027048351843,0,-0.115029409129007,-0.0516542948345272,0,0,0,0
"",-0.86314721074626,-0.573269793646717,-0.814755089513154,-0.507978301136145,-0.45336239701569,-0.524777006139785,-0.954193130455437,-0.950187755455155,-0.649329718274266,-0.594850433209591,-0.693493308020778,-0.234580251466714,-0.356222168687391,-0.613233595404595,-0.406371109994442,-0.659347515210006,-0.678106220392145,-0.57257815031035,-1.109625478607,-1.00651990748542,-0.713651152936132,-1.05303832095038,-0.877250780153831,-0.592867256805954,-0.608627493317128,-0.670226620905684,-0.936149042895925,-0.582605538958753,-0.622402700496523,-0.549010378212626,-0.371238429300377,-0.729430582139034,-0.677999839157946,-0.576747904886542,-0.968212336620648,-0.553526639955452,-0.630080006869266,-0.728494627973273,-0.71653990058357,-0.559688370800952,-0.665802219115469,-0.337557984842342,-0.421872300289806,-0.536928642079937,-0.652689285521789,-0.632606982465748,-0.703159907340926,-0.674054396217152,-0.924733716169373,-0.741044547669632,-0.692007053981501,-0.632715615843913,-0.665157804754808,-0.675006974069568,-0.593706200000634,-0.477046852160401,-0.730650150548841,-0.705566720548754,-0.752024355219331,-0.879767361479771,-0.392068590595873,-0.543933127046934,-0.789203302175252,-0.797318845643347,-0.574401509614972,-0.585674156441177,-0.542800394813173,-0.62000891781524,-0.253082670649176,-0.764817798843437,-0.557911695378416,-0.635770366149641,-0.792349430507614,-0.731603249356791,-0.581575679391765,-0.741909006207258,-0.704084225672609,-0.266485844583925,-0.0824182530393399,-0.698318904947765,-0.33347982696322,-0.303948455385195,-0.830494983304948,-0.638717542107586,-0.711841277490298,-0.79740923036839,-0.790619775387798,-0.588861264073761,-0.787953656835549,-0.81498098474941,-0.830400740708948,-0.802348339475309,-0.437035856956364,-0.556515655720234,-0.933050916983501,-0.273646614932411,-0.440017991460444,-0.830004674212415,-0.702626678802418,-0.117556565598648,-0.733325830875867
"",0,0,0,0,0,-0.294361129946365,0,0,-0.0640053224177532,0,0,0,0,-0.324626528543207,-0.323057802896561,0,0,0,0,0,0,0,0,-0.151961091990036,0,0,0,0,-0.218215066463641,0,0,0,0,-0.169672606535697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00439282087164506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278230768525416,0,0,-0.0700080666407079,0,0,0,0,0,0,-0.00840539076656496,0,0.119176849857634,0,0,0,0,0,-0.202519834116657
"",0,0,0,-0.0960835028971079,0,0,-0.191866638817575,0.167899395987937,0,0,0,0,0,0,0,0,0,0,0,0.0183385772914861,0,0,0,0,0,0,0,0,0,0,-0.0283595220624039,0,-0.211417411307463,0,0,0,-0.00412546834513677,0,0,0,0,0,0,0,0,0,0,0,0,0.063865355994374,-0.0110950199953111,0,0,0,0,-0.0888342116944814,0.0679167504381145,0,0,0,0,0,-0.111727336168887,0.310456336591543,0,0,0,0.0648634498743907,-0.0580358235611455,-0.0164386715426748,0,0,0,0,0,0,0,0,0,0,0.183965569520407,0,0,0,-0.0772303307414072,0,0,0,0,0,0,0,0,0,-0.0103244641663622,0,0,0,0,0,0
"",0,0,0,0,0,-0.0585359260000021,0,0,0,0,0,0,0,0,0,0,0,-0.24937429136338,0,0,0,0,0,0,-0.130270070987103,-0.104375155149907,0,0,-0.263111830551773,0,-0.0831895775055085,0,0,0,0,0,0,0,-0.166007941234382,0,0,0,0,0,0,0,-0.311866093192662,0,0,0,0,0,0,0,-0.232041658747132,0,0,-0.053115260256192,-0.0152840662009106,0,0,0,0,0,0,0,-0.00995775991826945,0,0,-0.0323326826665635,0,0,0,0,0,0,0,0,0.148815240611386,0,-0.0734801951721305,0,0,0,0,0,0,0,-0.0673545096270744,0,0,0,0,0,0,-0.297016933358672,0,0,0,0,0
"",0,0,-0.174870943073066,0,0,0,0,-0.0354611682047328,0,0,0,0,0,0,0.0895540610738312,0,-0.0304643435726129,-0.291285839024915,0,0,0,0,-0.0403101935024378,-0.176840226917828,0,-0.0346219384259457,0,0,-0.162060939462253,0,0,0,0,-0.160819558401368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134579159907842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134543455375482,0,0,0,-0.159872533093845,0,0,0,-0.0594417696458383,0,-0.199508312682661,0,0,0,-0.0836433196050136,0,0,-0.0087004402341461,0
"",0,0,0,0,0,-0.071044888469486,0,0,0,0,0,0.133374689171746,0,0,0,0,0,0,0,0,0,0,0,-0.163324038378639,-0.0850401173173267,0,0,-0.234270526763343,0.389138830260525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224316116605422,0,0,0,0,0,0,0,0,0,-0.113659998527567,0,0,0,0,0,-0.12746879564461,0.00818615026188318,0,0,0,-0.430334472082141,-0.166495460975171,0,0.170429839103942,0,0,0,0,-0.0163309489671195,0,0,0,0,0,0,0,0,0,0,0,0,0.0991359374583896,0,0,0,0,0,0,0.0517590191316986,-0.190025631801867,0,0,0,0
"",0,0,0,0,0,-0.0537011720366728,0,0,0,0,0,-0.0698897351814066,0,0,-0.0348045481100851,0,0,0,0,0,0,0.238978858276192,0,-0.100278173962348,0,0,-0.0152786637106486,-0.20347988163432,0.0849998681584097,0,0,0,-0.124208442403248,0,-0.261454475309151,-0.147816494982123,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397043254591878,0,0,0,0,0,0,0,-0.0318231580706164,-0.0173867061381843,0,0,0,0,0,0,0,0.0946899201380476,-0.0806901196446635,0,0,-0.0406154305750825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228552789755864,0,0,-0.288805748362727,0,0,0,-0.199262842738201,0,0.251187279381445,0,0,0,0,-0.0131401370519592,0,0,0,0,0,0,0,0,-0.0576200378721068,0,0,0,-0.0183764773838245,-0.0222845852871287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275890408984656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235388396428779,0,0,0,0,-0.209029795712235,0,0,0,-0.108211416290457,0,0,0,-0.292609345336809,0,0,0,0,0,-0.0585513503811173,0,0,0,0,0,0.165407672080991,0,0,0,0,0
