"","True Beta","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"",-2.42302505705641,-2.33099701540835,-2.24716398047148,-2.37052968573922,-2.32107185915483,-2.22427395833083,-2.25684435992725,-2.29573272871052,-2.37501634776068,-2.12293709212986,-2.3557066013411,-2.21781176301309,-2.328132073734,-2.43746182179703,-2.27377181550265,-2.31129179124089,-2.33637209637869,-2.16400946566489,-2.28952133385619,-2.44106125834551,-2.21723896832146,-2.19104824473174,-2.35953129110844,-2.32436565032108,-2.31976501728895,-2.01372505939352,-2.41736991503417,-2.36004894005262,-2.46221874164658,-2.27076229516543,-2.37043415139165,-2.33086511025091,-2.38246564471463,-2.29726625081758,-2.56828422684299,-2.26646630487279,-2.22004422167288,-2.17022992848426,-2.2638010369079,-2.27867212811621,-2.28575785315768,-2.25792749993826,-2.29206442640838,-2.17133442514362,-2.40046192009865,-2.21831169295216,-2.3897319202004,-2.39431533701403,-2.32354201715696,-2.32775716925741,-2.19121615042591,-2.14439611441463,-2.35947528417049,-2.16595535794777,-2.31040802148276,-2.35292152771061,-2.28834039613482,-2.20845691230064,-2.10801680738029,-2.20313589547857,-2.56442088795296,-2.2656730985723,-2.40868888334686,-2.14316262918456,-2.06751809523688,-2.33175957883601,-2.30746170391598,-2.31341442337096,-2.18862244869551,-2.37745419835459,-2.14181426548326,-2.29093346795845,-2.18155613836525,-2.14717480006805,-2.37156684557502,-2.22211700985157,-2.28683336335199,-2.19723382910265,-2.31356485967078,-2.19301859167104,-2.4242850304386,-2.4253143349106,-2.27062736575101,-2.3854973105782,-2.19280272363157,-2.24493821312194,-2.30783260744335,-2.2014867050891,-2.19093443409947,-2.27756390399152,-2.41638557468354,-2.28751141600445,-2.08030813252212,-2.4084630780013,-2.23663269473194,-2.24480958010877,-2.21473479139997,-2.54140837702744,-2.12136895906589,-2.41276570352787,-2.25812242749648
"",0,0,-0.0857402487325178,0,-0.0415080015461415,0.120552933160714,0,0,0,0,0,0,0,0,0,0,0.0435756645608135,0,0,-0.0142844790930766,0.116188136650355,0,0,0,0,0,0,-0.00289685297968778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146528833925888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00834987608088338,0,0,0,0,0,-0.00772883732166347,0,0,0,-0.101226033271192,-0.0281768515205884,-0.0313454684542118,0,0,0,0,0,0.14186107903273,-0.0819941887857844,0,0,-0.0424973158354576,0,0,0,0,0,0,0,0,0.00417783897752206,0,0.158006567923788,0,0,0,0
"",0,0,0,0,0.0795553241374515,0,0,0,0,0,0,-0.0498124761347961,0,0,-0.00851642526136908,0,0,-0.0607040886759068,0,0,0,0,0,0,-0.0404782047798012,0,0,0,0,0,0,0,0,0,0.00492308210064368,0,0,0,0,0,0,0,0,0,0,0,0,-0.110114112279219,0,-0.259927527226452,0,0,0,-0.047077581988134,0,0,0,0,-0.003843171661578,0,0,0,0,-0.0591300685821332,0,0,0,0,0,0,-0.176777930779248,0,-0.0235460039237673,-0.0972132603356012,0,0,0.0807325014939722,-0.0209095983922017,0,0,0,0,0,0,0,-0.0205698248202375,0,0,0,0,0,0,0,-0.00852564102240234,0,0,0,0,0,0,0
"",0,-0.0226794686151253,0,0,0,0.100798748817687,-0.0171905476382416,0,0,0,0,-0.025441875307895,-0.0371554887336071,-0.138603233401139,0,0,-0.0026336764072352,0,-0.0306818206232048,-0.0641575245254377,0,0,0,0,-0.0301129212610732,0,0,0,0.0772642102166024,0,0,0,0,0,0.0992100772793349,-0.00136902951552331,0,0,0,0,0,0,-0.0439329258890888,0,-0.0104909477939984,0,0,0,-0.0744556255041689,0,0,0,0,0,0,0,0,0,0,0,0,-0.128034269903811,0,-0.109060020705615,0,0,0,0,0,-0.032203245158704,0,0,-0.00111268444584857,-0.0406095973005283,0,0,-0.0639213643620898,0,0,0,0,0.0373151739981606,-0.0458411708616338,0,-0.0605237674513332,0,0,0,0,0,-0.00799356971386208,0,0,0,0,0,0,0,0,0,-0.0939795464396044
"",0,0,0,0,0.244634058220906,-0.208204827529147,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645433810805948,0,-0.181387420282756,0,0,0,0,0,-0.0224411905798305,0,-0.0400299382626535,0,0,0,0,0,0,0,-0.0168662166861701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241067325298299,0,0,0,0,0,0,0,-0.0682978047064616,-0.0425246024541293,0,0,-0.0019702750673917,0,0,0,0,0,0,0,0,0,0,-0.000979251178077849,0,-0.0322583420118957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104728863779923,-0.0295266673109656,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,-0.0676182587504794,0,0,0,0,0,0,0,0,0,-0.0687655582849819,0,-0.0173980111397659,0,0,-0.165663037843633,0,0,0,-0.0270015458810818,0,0,0.104519365711583,0,0.00708008922642977,0,-0.177427547465202,0,0.075693466248422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262866143016482,0,0,0,0,0,0,0,0.142527598326753,0.200072884595471,-0.112324584794244,0,0,0,0,0,0,0,0,0,0,-0.164983066394362,0,0,0,0,0,-0.0182535439360913,0,0,0,0,0,0,0,0,0,-0.0573390787649539,0,0,0.104868137555022,0,0,-0.0068811980763267,0,-0.00192503692537092,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0,0,0.124743240043046,0,0,-0.0806351977444703,0.0498478457078657,-0.0189331784367862,0,0,0.0416129677580521,0,0,0,-0.088409249334826,0,0,0,-0.0599193511598656,0,0,0,-0.0289587423466184,0,0,0,0,0,-0.0202877470732127,0,0,-0.00241430133195201,0,-0.183965859531351,0.0274080007118782,0,0,0,-0.17508245754565,0,0,-0.0490490236957201,0,0,0,0,0,0,0,0,0.0119707993033979,-0.0576280328108926,0,0,0,-0.117429226090352,0,0,0,0,0,0,-0.0839087244801937,0,0,0,0,0,0,0,0,0,0.102654205317125,0,-0.00397306567652325,0,0,0,0,0,0,0,0,0,0,0,0,-0.00129407232548389,0,0,0,0
"",0,0,0,0,0.0965627908915243,0,0,0,0,0,0,-0.0202168657974512,0,0.00720889336738889,0,0,0,0,0,0,0,0,0,0,-0.121179488976292,0,-0.10428172292805,0,0,0,0.0815530028960556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165190189486009,0,0,-0.121250128439682,0,0,-0.0181399820056876,0,0.0246738309534117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289733032693429,0,-0.00555097241976046,-0.0376469237056532,0,0,0,0,0,0,0,0,0,-0.0407665939186479,0,-0.0465768709606236,0,0,0,0,0,0,0,0
"",-0.86314721074626,-0.761528793972944,-0.702022636878116,-0.861081673950996,-0.807130050256332,-0.969017025981162,-0.736398504903421,-0.735369462823516,-0.822976353366929,-0.716421627449259,-0.654129022115176,-0.632266024289299,-0.780833618184154,-0.705352815960333,-0.66648733174989,-0.710184714522506,-0.515309547488468,-0.638881773285809,-0.582007768296186,-0.596725468071085,-0.767098054958628,-0.827266213621763,-0.775967601769541,-0.83425280604171,-1.01891722189258,-0.852204498779014,-0.729457027883253,-0.664127533102799,-0.770646983538571,-0.80728010775948,-0.766748837747228,-0.740025746906804,-0.843790816516358,-0.789358702177738,-0.793762852923207,-0.367559006305828,-0.574039877516854,-0.81559774233226,-0.807810897187216,-0.724478735616369,-0.851475568008292,-0.814131776486679,-0.508489822717813,-0.81564730375146,-0.902586304701209,-0.640492340612781,-0.729175837369129,-0.498757324938712,-0.86583766147758,-0.78591158318545,-1.03582879905065,-0.763900241107319,-0.668480192941463,-0.797246637648862,-0.715076399452255,-0.691277374194644,-0.649629207197846,-0.83084643814564,-1.00043577748,-0.782503023902206,-0.855393345839709,-0.724555943039788,-0.697503902075859,-0.710331251140856,-0.776343425468547,-0.800108608135279,-0.918854826335624,-0.687158221257419,-0.612813183688855,-0.766995591066832,-0.732435903113834,-0.597537492185803,-0.758376925912703,-0.620825212873014,-0.82053967040772,-0.582413805857999,-0.637284342479521,-0.702951986066705,-0.64097699788391,-0.763803941145203,-0.679045081011296,-0.834187105916184,-0.712102869181793,-0.715175230077691,-0.836090201997651,-0.66225959759214,-0.655524021838085,-0.616417039003156,-0.845092998912062,-0.799664198085542,-0.939555658692501,-0.764136130726856,-0.794915092583102,-0.703799911671774,-0.648667325691826,-0.794138682694401,-0.608844613191699,-0.600817555670686,-0.664847126425639,-0.71068329053902,-0.566512590171057
"",0,0,0,0,0,0,0,0,-0.12163590633233,0,0,0,0,-0.0211225541660161,-0.0292019104633958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704698737257525,0,-0.108416458429372,0,0,0,0,-0.180785669356736,-0.106450924948236,-0.0364217741364957,0,0,0,0.125755444002043,0,0,0,0,0,0,0,0,0,-0.038097784332214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875835808817425,0,0,0,0,0,-0.0405200407978461,0,0,0,0,-0.021997539553101,0,0,0,-0.0939498362618267,0,-0.0334905084314196,0,0,0,-0.119275133323752,0,0,0,0,0,0,-0.0433032075746133,0,0,0,0
