"","True Beta","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"",-2.42302505705641,-2.27859824396562,-1.9728299954417,-1.81778754476011,-1.90642997444184,-2.0218328799916,-1.74617615341535,-1.89782967002153,-1.79340308853777,-2.22368624225993,-1.57662535112584,-2.21047118295547,-2.28688022969295,-1.90514419407741,-2.43132998488632,-2.21685147948296,-2.53520123560709,-2.41148213821957,-2.15519678395383,-1.80901796381266,-1.98354170246014,-2.18952090948396,-2.18326382006222,-2.11932269979763,-2.0118108052787,-1.58756302290032,-2.15838980518466,-1.88372572523612,-2.11911713759492,-2.73277390798879,-2.2242367323243,-1.921070161164,-2.31922367948432,-2.18120626059391,-2.30809957064853,-2.1018320821091,-2.29399848875492,-1.83190055175862,-2.08644962600971,-2.38158581382891,-1.45372608783808,-2.36636248566041,-1.63493176948634,-2.12650189016864,-1.97408412130672,-2.34164882530406,-1.73286914137695,-2.15105662756139,-2.11847636871496,-2.16214611060849,-2.08398154187072,-2.02467027211106,-2.59350076417998,-2.53331832381963,-2.25993141567687,-2.15564507592794,-1.99894938914346,-2.05460703092239,-2.00185524261976,-1.73624465406087,-2.19553449433947,-2.17077370602596,-2.12742922067456,-1.97055737997693,-1.73871707406465,-2.15901605853286,-2.41138258779686,-2.0484383417262,-1.91678332698044,-1.79610849085184,-2.37952833631221,-1.77966124316953,-2.27879692974505,-2.15055590513783,-2.0521663630967,-1.94183071748346,-1.71937488651408,-1.88405290138855,-2.61343953221045,-2.49289282578344,-2.20915558716306,-1.95724379253894,-1.8435393864928,-2.22991641071699,-1.69667836491643,-2.3113496684633,-2.11488152692286,-2.31715413621842,-1.38373961075508,-1.52156989912002,-1.88056030464193,-1.79493486378796,-2.0926000962365,-1.97633792053895,-2.06278195428392,-1.86769769435432,-2.08144839565658,-2.50854696284821,-2.38262126317359,-2.01422433484964,-1.83138722842095
"",0,0,-0.0212546441658188,0,0,0,0,0,0,0,0,-0.101316596008054,0,0.157678216050764,0,0,0,0,0,0.0211763717308349,0,-0.0717997712859408,0,0,0,0,0,0,0.368276606974951,0,0.0818156321952376,0,0.0678931706866248,0,0,0,0,0,0,0,0,0,0,0,0,-0.115491178190908,0,0.28018821083805,0,0,0,0,-0.0563493278353565,0,0.20129895775204,0,0,-0.130871134827915,0,0,0,0,0.204264947053603,0,0.10828651306104,-0.279828207956087,0,0,-0.0250932976957777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160232188207273,0,0,0.0254532273588637,0,0,0.110281493845764
"",0,0.0360111238984522,0,0,-0.233297265233394,0,0,0,0,0,0,0,0,0,0.253727824867949,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100663852941273,-0.0278105805182076,0,0,0,0,0.154172515639423,0,0,0,0,0,0,0,0,-0.168620052785058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222789302106712,0,0,0.0980338577591176,0,0,0,0,0,0,0,-0.197688112843531,0,0,0.0819485207066166,0,0,0,-0.0168077134429333,0.00731082920317526,0,0,0,0,0,0,-0.0125068704493884,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,-0.323098025818021,0.176623780687353,0,0.632371825831549,0,0,-0.132244316788703,0,0.358474539289357,-0.122525704098956,0,0.184687174644146,0,0.187034007438557,0,0.105785872151203,-0.398745745877901,0.0946879549937482,0.164575806456041,0,0,0,0.279566556369405,-0.169359068593421,0,0.057205419866512,0,0,-0.286486736027189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735271022592306,0,0,-0.153596735100689,0,0,0,0,0,0.0291956097215073,0.0167382402727724,0,0.14363889555297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153428257258171,0.0428900405044877,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189968852696638,-0.0243887880499403,0,0,0,0,0,0,0,0,0,-0.0811226979187303,-0.0305437150480697,0,0,0,0,-0.24247025061816,0,0,0,0,0,0,0,0,0,0.215778100040464,0,0,0,0,0,0.119705187534212,-0.00305300698596285,0.186327767216592,0,0,-0.224471766228633,-0.0896812432354705,0.121177358890432,0.0181040317823993,0.17473863351273,-0.0641722934266513,0,0,-0.293413154073847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583175968009654,0,0,0,0,0,0,0,0,0,0,0.0211015644439799,0,0
"",0,0,0,0,0,0.0323360441319835,0,0,-0.092565263625021,0,0.369191824423627,0.405993750973695,0,0,0.0804624030485128,0,0,0,0,0,0,-0.588350876500376,0,0,0,0,0,-0.181388525402497,0.0739281151259508,0.0307944208528549,-0.0647485547690193,0,0.204189243614905,0,0,0,0,0,0.435415084989483,0,0,0,0,-0.0868813733038166,0,0,0,0,0,0,0,0,0,-0.13031932705077,0,0,0,0,0,0,0.0120397684181874,0,0,0,-0.0271416747183014,0.137003781894552,0,0,0,0,0,0,0,0,0,0,0,0,-0.5073564939425,0,0,0,0,-0.246472619753201,0.160232313273608,0,0,0,0,0,0,0,0,0,0,-0.183879159074785,0,0,0,0,0.0353548991957343
"",0,-0.147381647424153,0,0,0,0,0,0,0,0,0,-0.1867383829228,0,0,0.00218352116541845,0,0.103405645268725,0,0,0,0,0,-0.133657097522731,0,0,0,0,-0.0278684295020221,0.0646623296625262,0,0,0,0,0,-0.0437280086529248,0,0,0,0,-0.111418577161567,0,0,0,0,-0.00595569436993082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000491322925331591,0,0.105470653630253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100252072293037,0,-0.107836395751706,0,0,0,0,0,0,0,0,0.0572840918078942,0,0,0.172756095692215,0,0,0.331828527355844,0,0,0.177464019229282,0,0
"",0,0.0432347230362331,0,0,0,0,0,0,0,0,0,0.327604128854537,0,0,-0.122363952529881,0,0,0.0720933369299121,0.0422332541506241,0,0,0,0,0,0,0,0,-0.000115185991869016,0,0,0,0,0,0,0,0,-0.150791373624958,0,0,0,0,0,0,0,0,0,0,0.0609103808966611,0.00608290005098695,0,0,0,0,0.0528092403786474,0,0,-0.0918451166478957,-0.224779163637193,-0.0213301008389061,0,0.00881661148078012,0,0.10073971584424,0,0,0,0,0,0,-0.0296729991606549,0,0,0,0,-0.0635206085478402,0,0,0,0,0,0,0,0,-0.126133517103834,0,0,0,0,0,-0.146184233896248,0,0,0,-0.179893760037417,0,-0.101553901478611,0,0,0,0,0
"",-0.86314721074626,-0.480478024893604,-0.645622392113275,-0.29543907547065,-0.27292080018659,-0.497679907832212,-0.878904186112256,-0.893585401602812,-0.652354608324614,-0.497666860254526,-0.603836006661624,0,-0.307501666756033,-0.682048201233512,-0.539404542069811,-0.570607823771537,-0.770885585787588,-0.372554975999796,-1.1247912393257,-0.966334854773908,-0.566206097652585,-1.05488803932093,-0.899002173363421,-0.43819612634496,-0.336649566124172,-0.606679170037593,-0.861437788691801,-0.504710821370624,-0.438986674055844,-0.344661307837886,-0.247565279799606,-0.588042316445378,-0.658680568381051,-0.416614386083599,-0.958766953980728,-0.465208866207766,-0.585275074904608,-0.48492880674589,-0.806162279657421,-0.585871777637993,-0.538393052690577,-0.120363583010082,-0.242298913316481,-0.462588460627881,-0.506866410807723,-0.553526534828132,-0.422300519754853,-0.743531010449902,-0.996361731765216,-0.694539908529572,-0.519445994279418,-0.440960083623188,-0.651814385892398,-0.701113218949816,-0.512951609198611,-0.439349082337415,-0.723343610347027,-0.679676067169382,-0.535437005725713,-0.833788224207746,-0.339500191204722,-0.378490231306461,-0.761033729241039,-0.697050440619317,-0.389014967323671,-0.452270242800147,-0.281063764504077,-0.476492793279553,-0.164686303439676,-0.648949657477799,-0.438759049630957,-0.547282666302026,-0.836194296851619,-0.64673431302316,-0.461328587946291,-0.563251356046313,-0.603724710480408,0,0,-0.516147794438247,-0.19568116743488,-0.249582273251189,-0.596031830843418,-0.559057947560607,-0.578908520374947,-0.860555892193803,-0.762147539637855,-0.503725576543008,-0.59392685262286,-0.662766439046726,-0.692224897460957,-0.775773383417102,-0.123150322774869,-0.377128194282858,-0.807259241582899,-0.089335646205396,-0.152490420094354,-0.63882333648828,-0.608417544019534,0,-0.671655265417506
"",0,0,0,0,0,-0.35899822980824,0,0.139494720149018,-0.0955431127335269,0.0247893830364345,0,0,0,-0.516592489710833,-0.652615886513768,0,0.126604478109644,0,0,0,0,0,0,0,0,0,0,0,-0.0870453577148966,0,0,0,0,-0.0930481738094209,0.166288460101271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670722071295231,0,0,0,0,0,0,0,0,0,0,0,0,0.0610032553656114,0,0,0,0,0,0,0,0,0.0560437803733361,0,0,0,0,0,0,0.016681007006765,0,0,0,-0.112070308477933,0,0,0,0,0,0,0,0,0.21826531223642,0,0,0,0,0,-0.190927314877642
