"","True Beta","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"",-2.42302505705641,-2.0869262854563,-2.10147984224781,-2.17145387399979,-2.24652051505934,-2.47017585289608,-2.26620801224522,-2.14725238631498,-2.33993809145673,-2.28206677161938,-2.27872625664924,-2.08706840876184,-2.15625109832905,-2.34658379269195,-2.32437265735831,-2.29296800723698,-2.11267806875311,-2.31337939685466,-2.42330809748806,-2.0692405060056,-2.37246978122987,-2.47128284113587,-2.44366048318777,-2.25748676525111,-2.36224450160367,-2.37137079709228,-2.20594140262084,-2.22510647674244,-2.22803776630663,-2.24125916493986,-2.04846643305763,-2.03313895686246,-2.31141477382812,-2.1814163973773,-2.25830414291602,-2.17132169385733,-2.22018442547847,-2.27809686887316,-2.26355887505802,-2.06169699341241,-2.24566610772256,-2.31136359620052,-2.59428716701965,-2.50054310481641,-2.49843206787321,-2.5085805653753,-2.34079143569703,-2.17600903265949,-2.34371570254242,-2.03909371560666,-2.25881797981208,-1.93730407742449,-2.35265014794735,-2.11383388087021,-2.3427397264267,-2.15395667278848,-2.40774450787395,-2.14379174282177,-2.12713036267601,-2.41179957246247,-2.25555069082118,-2.35239660465595,-2.27577002453078,-2.45341353928896,-2.35705974644478,-2.27806791776788,-2.16051150592882,-2.41179562117474,-2.2460397299585,-2.17681075036235,-2.27487297235521,-2.3108178082716,-2.50386260885965,-2.41406326493459,-1.99156670783604,-2.27500951311586,-2.35523320612723,-2.24938837969307,-2.33805391532701,-2.01962742199075,-2.22440868403437,-2.30869667435045,-2.30470815811708,-2.11903091188411,-2.46368663283861,-2.27259180737206,-2.39279591723163,-1.95063563914881,-2.17874891006776,-1.9321027310711,-2.21532456410436,-2.28814632440426,-2.43983958496614,-2.26502037190655,-2.15633430793726,-2.3195066569649,-2.10426245167874,-2.15898675038807,-2.16584637421429,-2.51992498114739,-2.38247248351386
"",0,0.0715139272767273,0.20742468001484,0,0,0,0.09348776544348,0,0,0,0,0,0.0242089563444203,0.0190079881517535,0,0,0,0,0,-0.138231998292958,0,0,0.156286035739544,0.0657755994628805,0,0,0,-0.0103161719166577,0,0,0,0,-0.140376077368319,0,0,0,-0.0488584680973111,0,0,0,0,0.172910896397862,0.0510658565326195,0,0,0,0,-0.0561293627083177,0,0,0.0271651511016507,0.143084406333252,-0.135660216696703,0,0,0.0819916715439981,0,0.0589226240970525,0.0730641651266956,-0.0281237695864089,0,0,0,0.137846292877917,0.0831575834681756,0,0,0,0.24734081196626,0,-0.0726121746759063,0,0.0494008468914559,0,0,0,-0.0838526805097783,0,0,-0.0954925834162579,0,0,0,0.0762694133570645,-0.0119462773143446,0,-0.099348308969884,0,0,0,0.0645985119457268,0.0542808459994537,0,0,0,0,0,0,0,-0.0874070015633983,0
"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145252748929122,0,0,-0.0460527520957127,0.0253390638225897,0,0.0956031378957846,0,0.129868602429081,0,0,0,0.033523415164936,0,0,0.037303905020433,0,0,0,-0.0822958959318108,0,-0.0305408606583367,0,0,0,0,0,0.07566012844696,-0.00639267233614177,0,0,0,0,0,0,0.0680508439592726,0,0,0,-0.0722176407521536,0,0,0,0,0,0.127507888826972,0,0,0,0.10953950516354,0,-0.0333356938548177,-0.0267063868488723,0,0,0,0,-0.0892085550675404,0.00250635881143477,0,0,-0.00928455660860754,0,0,0,0,0,0,0.163712139025486,0,0,0.13868327104439,0,0,0,0,0,0.112444214082026,0,0,0.00724736409380615,0,0,0.044654286497906,0
"",0,0.0110822453778342,0,0,0,-0.0126166487328589,-0.0612087711141917,0,0,0,0,0,0,0.240245420062574,0,0,0.00762406273579811,-0.0261326428845335,-0.0785157026551142,0,0,0,0,0,0,0.0597945417268002,0,-0.108119510477186,0,0,0,-0.0322666890312757,0,0,0,0.0121617354739126,0,0,0,0,0,0,0,0,0,0,-0.0112960109006854,0.0340417825638841,0,0,0.0215361086429891,-0.152681470881918,-0.0911341881552408,0,0,0,0.159427346507396,0,0,0,0,0,0,0,0,0,0,-0.0307170328846546,0,0.0626214160827963,0,0,0,0,0,-0.140688003058561,-0.170687274990085,0,0,0,0,0,0,-0.129464558451555,0,-0.0401247314613355,0,0.0490790888702116,0,-0.211943475594314,0,0,-0.0739729139870183,0,0,0,0,0,0,-0.0102821054704052,-0.0661566555510885
"",0,0.12006173309198,0,0,0,0.0431607787952076,0.0566742531720663,0,0,0,0,0,0.0981546295884196,0.00978419108195174,0,0,0,-0.0504362688041384,0,-0.13966658663684,0.256197636294153,-0.0769252236759553,0,0.120556005797412,-0.135866368464655,0,0,-0.17232128622899,0,0,0,0,-0.0608165653670292,0,0,0,0,0.0739619827629992,0,-0.0334523889618532,0,-0.100988074186761,-0.0370187157863522,-0.00892881418664116,0,0,0.00447447788557526,0,0,0,0,0.075582506853972,0,0,0,0,0,0.0340534006981982,0,0,0,0,0,-0.015706426776171,0,0,0,0.0570566061262705,-0.0648473633852757,0,0.0833950926730482,0,0,-0.0630706547043901,0,0,0.204188638555949,0,0,0.00238679092893661,0,0,0,0,0,0,0,0,0.140865493771422,0,0,0.0285042950953113,-0.065726611784901,0,0,0,0,0,0,0.109514027406886,0.0204776410002111
"",0,-0.0144240047814513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616691933396614,0.104155131081513,0,0,0,0,-0.113921257317663,-0.0446585792106531,0,0,-0.0955764799734063,0.166423432736427,0,0,0.0109041921522024,0,-0.0320507702055462,-0.0822175152150018,0,0.149806811617055,0,0,-0.102660504744551,-0.0373541632515032,0,0,0,-0.0491145527967534,0,0,0.0506959343929774,0,0,0.0773610048594335,0,0,0,0,0,-0.139960745992071,0,0,0,0,-0.172204085403919,0,0.027673812411681,0,-0.141110969700121,0.0264626529236429,0,0,0,0,0,0,0,0,0,-0.0634878921198663,0,0,0,0,0,-0.00721681095997469,0,0,0.0864449124478832,-0.0197826288615618,0,0,0,0.0158068570839879,0,0,-0.145186857561958,0,0,0,0,0,-0.171349216472925,0
"",0,0,0,0,0,0.0507366832354916,0,0,0,0,0,0,0,0,0,0,0,0.0132481200750465,-0.0440266782365025,0,-0.133048188451607,0,0,0,0,-0.12394813458989,0,0.0620746900178262,0,0,0,0,0,0,0.0190905754114708,0,0,-0.0612411883269313,0,0,0.0123326241336701,0,0.183192248990764,0,0,0,0,0.0239080628571524,0,0,0,0,0,0,0,0,0,0.0455374568893251,0,0,0,0,0,0.0223158274629788,0,0,0,0,0,0,0,0.0922353954940844,0,0,0,0,0,0,0,0,0,-0.112558869031002,0,0,0,0,-0.0647070448679125,0,0,0,0,0,-0.283128908852691,0,0,0,0,0,0,0.0157829812145263,-0.0684202856986047
"",0,0,0.0165356909406126,0,0,0,0,0,0,-0.0302279428301383,0,0,0,0,0,0,0,-0.0245631398903813,0,0,-0.0246097330908399,-0.0250778346296476,-0.0631914276742934,0,0,0.0920082602652957,0,-0.0497313277211558,0,0,0,-0.0710659854259443,0,0,0,0,0,-0.0765180316698301,0,0,0,0,0.0322668831278688,0,-0.284290619282557,0,0,0,-0.03017321919742,0,-0.0015441427674347,-0.0497180331999009,0,0,0,0,-0.101550437809805,0,0,0,0,0,-0.0550721832690843,0,0,0,0,0,0,0,0.0393906478749009,0,0,-0.145448653961745,-0.178396114419366,0,0,-0.107766278565926,0,0,0,-0.0775448759548552,0,0,0,0.060753638658291,0.209821063702685,-0.154201464328455,0,0,0,0,-0.132502314357786,-0.127683140307022,0,0,-0.0678374183352605,0,0,0,0
"",-0.86314721074626,-0.635364294791776,-0.732002930368422,-0.769130158080925,-0.597680523933132,-0.597250453820568,-0.722864727114109,-0.829143760101594,-0.574174033528278,-0.967109853929677,-0.484166781255774,-0.596536362292116,-0.754764711669075,-0.793776291942523,-0.799400956140381,-0.456505814230587,-0.711108818549356,-1.03357247338094,-0.813483586839291,-0.614946817869488,-0.550115935891541,-0.811115653461411,-0.64574911246758,-0.911882311566712,-0.685343713627975,-0.549007021875921,-0.650929212111045,-1.07273213560809,-0.77451117753334,-0.539794865795292,-0.890898369983221,-0.76697646899934,-0.674094744965579,-0.879136847721282,-0.839903722040315,-0.761330754716209,-0.754221292477193,-1.03736208715221,-0.807279235327066,-0.767791429771269,-0.824920014282127,-0.583205248322256,-1.03146293319254,-0.723754698184552,-0.994953231851999,-0.577180887880318,-0.865435688223605,-0.687400906079612,-0.463231960670789,-0.171033155361186,-0.769266190996157,-0.441465987354018,-0.880871270367585,-0.591460084969974,-0.571970242515571,-0.786210539954916,-1.07258403079506,-0.73618890529009,-0.500664097365951,-0.738911520303985,-0.64444203856102,-0.622268290718185,-0.888219737317994,-0.548911971796975,-0.743778090025577,-0.922004734652259,-0.651611660197775,-0.781060687929772,-0.723726152040552,-0.650776265729674,-0.588032478437185,-0.725181982762537,-0.793666913131713,-0.799916100679357,-0.624270689380602,-0.838980740360525,-0.650300544599965,-0.480692767975403,-0.585367946005036,-0.71665407033174,-0.477882626902428,-0.64915968761797,-0.497357235573008,-0.749919318092768,-0.725578000695354,-0.624513268458833,-0.726680101903528,-0.636656138351446,-0.6993503125033,-0.606496136306129,-0.724560941474331,-0.742739833038566,-0.501912782383688,-0.741955556009417,-0.616273968373012,-0.626294491435809,-0.54748964245007,-0.635185908068554,-0.707291373381736,-0.797318201364457,-0.713694119523943
"",0,0,0,0,0,-0.0296132723716726,0,0,0,0,0,0,0.155177660066247,0,0,0,0,0,0,0,0,0,0,0,-0.161150994984135,0,0,0,-0.0901534657025933,0,-0.0340261838694515,0,0,0,-0.0556124404241361,-0.106266906137791,0,0.029869823674557,0,0,0,0,0,0,0.229855721569167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017863500120887,0,0,-0.168613116050278,0,0,0,-0.10124870348503,0.0373810745458574,0,0,-0.0837170135422088,0,0,0.0518121293445014,-0.00676515433259956,0,0,0,0,0,0.00330316703691474,-0.181971789830684,0.025438616659586,-0.0982537949527206,0,0.00856945716823084,0.0432639623297038,0,0,0,0,0,0,0,0,0,0,0.0447433792018819,0
