"","True Beta","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"",0.342818721429651,0.236617303152483,0.0906336546425758,0.336721262502795,0.402081711603397,0.319228324014797,0.311189909201925,0.241562448532798,0.0186679116419935,0.0267950355166239,0.284656567568668,0.243228175261032,0.0824752285709777,0.0581032114591741,0.271519113147214,0.175499982613013,0.128216729247165,0.238019131027696,0.351275645171455,0.338073053706388,0.0939928224016454,0.284071788080809,0.157877927921512,0,0.329380328768479,0.20201634384181,0.0926120131978628,0.103222856524079,0.00183998453866568,0.274782383937184,0.34393106284314,0.310583045485066,0.318192156625817,0.117971807125798,0.0801245283305065,0.0711822662456028,0,0.0661849910103931,0.238946821519284,0.175970105448939,0.141186888319735,0.273588996711919,0,0.231820060414215,0.00586822144990317,0.0895131792159719,0.152587431388939,0.254222113888671,0.26479486011823,0.110916516460221,0.236594504302927,0.0679567641343073,0.374105251463082,0.0942003914116527,0.0900142361121144,0.182715924112587,0.273458427067508,0.0819997565780641,0.0907579892447458,0.0729141802712556,0.127025593073299,0.000123049605883058,0.116719958067633,0.141542044659516,0.162686525867729,0.233796926384222,0.0868863411020473,0.281321179621931,0.203253260568603,0.245903924104458,0.305779365831233,0.24725948229711,0.0699705585651104,0.0677222329456577,0.45111122176745,0.327592228031995,0.159321097152588,0.361503463353766,0.105612954170181,0.41020448732226,0.039155426139087,0.169765769486524,0.212995296858918,0.122265760757677,0.295432932012611,0.188533350079271,0.37136032322978,0.0693936281278127,0.277726356584593,0.164145803314156,0.0102424647503298,0.200785578163839,0.0976427041476447,0.122572354463689,0.145050076070842,0.14380056517558,0.431669172711781,0,0,0.34056678358556,0
"",0,0,0,0,0.00976635783413781,-0.099252556209348,0,0.0237295471613342,0,0.0933828638265264,0,0,0.056986500162901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078308902242791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167379973655416,0,0,0,0,0,-0.167827871341887,0.174983108672554,0,0.0458208609022463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102472540706819,0,0,0,0,0,0,0,0,0,0,0,-0.270237806040321,0,0,-0.0553346669415005,0,0,0.00866799855540611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0.00442288690893414,0,0,0,0,0,0,0,0,0,0,0.00856496417358244,0,0,0,0,0,0.000670746836881669,0,0,0,0,0.0812816079758892,0,0.00221235128372786,0,0,0,0,0,0,0,0,0.291058336337425,0,0,0,0,0.242672913477253,0,0,0,0,0,0,0,0.0656947370595462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024775059787564,0.104225504297882,0.234304926700301,0.0283676567032503,0,0,0,0,0,0,0,0.133463316333086,0,-0.0334258998162461,0,0.0631221669026092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297730982604598,0
"",0,-0.00428572798593966,0.09222092864254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109801891650829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154359061707,0,0,0,0,0,0,0,0,0,0,0,0.00660443905613998,0,0,0,0,0,0.148142846772373,0,0,0,0,0.115151351073756,0,0,-0.0200607696054647,0,0,0,0,0,0,0,0,0,0,-0.00164581143027535,0,0.13382083759281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0,0,0,0.130470558029181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137837057263314,0.032529889129592,0,0,0,0,0,0,0,0,0,0,0.0164220470679145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397854518541552,0,0,0,0,0,0,0.0633667170979909,0,0,0,0,0,0
"",0,0,0,0,0,0,0.0129138142455884,0,0,0,0,0,0,0,0,0,0,0,0.135046459137225,0,0,0,0,0,0,0,0,0,0,0,0,0.0194321343057582,-0.127309837912842,0,0,0,0,0,0,0,0,0,0,0.0010289946107297,0,0,0,0,0,0,0,0,0,0,0,0.00648187123774172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463873008366453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0.00743006039217326,0,0.03235299884332,0,0,0,0.00317770390793171,0,0,0,0,0,0.0148702010194889,0,0,0,0.0116531573113365,0.11671727133331,-0.00689111226920987,0,0,0,0,0,0,0,0,0,0.11798515270648,0,0,0,0,0,0,0.0327163572628723,0,0,0,0,0,0,0,0,0,0,0.0245276413979115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712255206607137,0,-0.183288003879775,0.0300038318473476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703054631201073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331372681648415,0,0,0,0
"",0,0,0.109170663863692,0,0,0.0957467260539339,0.0704494023330698,0,0,0,0,0,-0.069075430783715,0,0,0,0,0,0,0.191435678647948,0,0.0305083011300866,0.119171471296245,0.0841283698930584,0,0,0,0.118284965079747,0.00980644881122848,0,-0.104243322644164,0,0,0,0,0,0,0,0,-0.000121481099763842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555096617654074,0,0,0,0,0.0693011404992419,0,4.55675758523746e-05,0,0,0,0,0,-0.0286992793711334,0,0,0,0,0,0.110039071170169,0,0,0.0414099201724496,0,0,0,0,0,0,0.087440998446179,0,0,0,0,0,0,0,0.00393146422908937,0,0,-0.0207688306774438,0
"",-0.0604879128575672,0,0,0,0,0,0,0,0,0,0,0.0165132399403738,0.0227335945236957,0,0,0,0,0,0,-0.0975187621630496,0,0,0,0,0,0,0,0,0,0,-0.0030952963312213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203593273209478,0,0,0,0,0,0,0,0,0,0,0,0,0.0754575430669873,0,0,0,0,-0.00782444196798508,0.156472021365147,0,0,0,0,0,0.131176833510801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435636613258275,0,0,0,0,0,0,0.0431866881363781,0,-0.131701328620954,0,0,0,0
"",0,0,0.06127719010947,0.0100367164503164,0.0399258145192733,0,-0.191048539105308,0,0,-0.0373574612009968,-0.0782172384902889,0,0.0378361772172863,0,0,0,0,0,0,0.0702267422453504,0,0,0,0,0,0,0,0,0,0,0.175196828289091,0,0,0,0.150262660299321,0,0,0.102559342931901,0,0,0,0.111118387698962,0,0,0,0,0,-0.0973801150454644,0,0,0,0,0,0,0,0,0,0,0,0.0120970040430512,0,0,0,0,0,0,0,0.157426123797303,0.0902219788472634,0,0,0,0,0,0,0,0,0,0,0,0.0451857047960037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0,0,0.0700606116560139,-0.0126217636423191,0,0,0,0,0,0,0,0,0,-0.06863133033368,0,0,0,0.0162495194425951,0,0,0,0,0,0,0,0,0,0,0,0,-0.110131165112099,0,0.0495622451142469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113134922202938,0,0,0.0857948614326563,0,0,-0.0449578468869558,0,0,0,0,0,0,0,0,0,0.0944174308749407,0,0,0,0,0,-0.12337045621016,0,0.0086894834475826,-0.0552378632617478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0.0687399178260516,0,0,0,0,0,-0.23484242054188,0,0,0,0,0,0,0,0,-0.0100179411463017,0,0,0,0.0118586878652914,0,0,0,0,0,0,0,0.0617782795042539,0,0,0,0,0,-0.19237754496486,0,0,0,0,0,0,0,-0.0352393583081786,0,0,0,0,0,0.0492925399119766,0,0,-0.078930705902064,0,0.00738936757520927,0,0,0,0,0.0374698552606165,0,0,0,0,0,0,0,0,-0.144023290866988,0.0111967448983484,0,0,0,0,-0.0584502656889166,0,0,0,0,0,0,0,0,0,0,0,0,0.07215507258877,0,0,-0.0464103606122535,0.101180358533935,0,0,0,0.152854661269689,0
"",0,0,0,0,0,0,0,0,0,0,0,0.149360412568346,0.164738453791015,0,0,0,0,0.0982144509991382,0,0,0,0,0,0,0.0181131949240132,0,0,0,0,0,-0.0391231364399335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967607843228867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117237391404311,0,0,0,0.0938758309088438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806649511587732,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0.0543279441111744,0.0414469229619922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000838254920726768,0,0,0,0,0,0,0,0,0,0.102942351813979,0,0,0,0,0,0,0,0,0,0.0157712769345951,0,0,0,0,0,0,0,0,0,0,0,0.00237411309008017,0,0.044820514595532,0.00999152680256431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209103058371095,0,0,0,0,0.0453695327477334,0,0,0,0.0175376992075437,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898428937098896,0,0,0,0,0,0,0,0,0,0,0,0,0.128228553419,0,0.0681479063219782,0,0,0.174372983436334,0,0,0,-0.0198179720710053,0,0,0,0,0,0,0,0,0.00201868716044711,0,0,0,0.00379904061613718,0,0,0,0,0,0,0.0592682588366588,0,0,0,0,0,0,0,0,0,0,0,0,0.00121797997444147,0,0,0,0.0352220571132381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226343837411398,0,0,0,0,0,0
