"","True Beta","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"",1.2,1.102150835272,1.15969139896895,1.12763136444204,1.06904398601452,1.13437513967596,1.14407763521767,1.15890552002716,1.16858460252231,1.2108943412931,1.23798850742244,1.13641699266012,1.02583977942289,1.18164504388892,1.15738047179803,1.10790769685565,1.0990205812998,1.17768883833171,1.14451402009604,1.1594033380529,1.15165017784812,1.14308279407929,1.18024693321757,1.18156693628304,1.21479397748282,1.08500285458986,1.11348861444521,1.15366909932168,1.18109915524321,1.18797968950652,1.19097771427301,1.12884205620099,1.20873770541254,1.13870876790281,1.18162014138259,1.08750298786874,1.09572911393277,1.17106089757565,1.15592972798106,1.18507226260084,1.18836925950107,1.17340804349204,1.19681939149838,1.20397308587567,1.16271560616437,1.16905986670186,1.18138603473921,1.14363369989756,1.13536636363778,1.16503678041983,1.1682962272619,1.15287808737764,1.12190482676686,1.12031938425287,1.17851004982321,1.1794040527516,1.15023465705855,1.17562214629187,1.10032694075364,1.14592751216385,1.17246562724665,1.12355216950292,1.09978207752795,1.05612623803384,1.08712047849441,1.19144584937752,1.17971788322039,1.11149501868533,1.12922969402674,1.19579506438539,1.08397370261204,1.15089581558423,1.11727709957619,1.19372400162938,1.22491961886599,1.2160828203845,1.12379568582025,1.16347055402273,1.1747686539085,1.18837038846842,1.12259380104595,1.16974898159343,1.1493883945598,1.22599450493656,1.14644709640493,1.16894933283013,1.15870604771673,1.18335252299072,1.18565233061908,1.19058112851656,1.1759351003283,1.09080542030671,1.16018862197243,1.19939922539958,1.10496940776262,1.1997516651686,1.17973286263126,1.18811014992468,1.15077599913945,1.14485010716101,1.12348345842264
"",0,0.0358584401914114,0,-0.0249899350015772,0,0,-0.0057581446964221,0,0,0,0,0,0,0,0,0,0.0193926629096903,0,0,0,0.0160483067516121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925235059705245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230967466364051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241945873429813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000994026129998859,0,0.024295487031803,0,0,0,0,0.047275023649959,0
"",0,0,0,0,0,0,-0.00248220119551068,0,0,0,0,0,0,0,0,0.0228058286743368,0.000287162422627421,0,-0.0295289336776462,0,0,0,0,0,0,0,0.022082747109518,0,0.0148035428376955,0.0121711683623323,0,0,0,0,0,0,0,0,0.0232353104841579,0,0,0,0,0,0,0.0180440068953045,0,0.0716893051306839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118007000163425,0,0,0,0,0,-0.0166784314971153,0,0.00090738589808639,0,0,0,0,0.0111456920611447,0,0,0,0,0,0,0,0,0,0,0,0.0137340516154352,0,0,0,0,0,0.015641720155163,0,0
"",0,0,0,0,0,0,-0.0114747250270947,0,0.0533971923823038,0,0,0,0,0,0,0.00491069831934325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649872152839931,0,0,0,0,0,0,0,0,-0.0441474571252265,0,0.00884436667863787,0,0,0,0.00147395280198928,0,0,0.015558511104633,0,0,0,0,0,0,0.00407652258813854,0,0,0.0355372153667365,0.0168874977513407,0,0,0,0,0.0208649917298348,0,0.0223127748988849,0,0,0,0,0.0297921926588282,0,0.0324176903067551,0,0.0138106514616211,0.0238623595749086,0,0,0,0,0.0372760953331046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190005903561843,0,0.0401339739571491,0
"",0,0.0288569056906024,0,0.010820090189265,0,0,-0.0176203210018331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063069074966254,0,0,0,-0.0101031274510025,0,0,0,0,0,0.0232582417589861,0,0,0,0,0,0,0,0,0,0,0,0,0.00354065759899747,0,0.0369132702174049,0,0,0.0133021726093971,0,0,0,0,0,0.0167062529070847,0,0,0,0.0437111066427455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249179643271177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450666392153846,0,0,0,0,0
"",0,0,0.024545758257556,0,0,0,0,0,0,0,0,0,0.00842963838561325,0,0,0,0,0,0.015060261192896,0.00397197733327444,0,0,0,0,0,0,0,0,0.0454049670815703,0,0,0,0,0,0.0129168003948,0.000991403830470261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366256144371752,0,0,0,0,0,-0.00300098534084366,0,0.0162948086868183,0.0288279282253549,0.00456256022939336,0.0439163190166012,0,0,0,0,0,0,0,0,0,0,0,0.00764301465494,0,-0.0145436301306113,0.0116719209968692,0,0,0.0192427326749659,0,0,0,0,0,0,0,0,0,0,0,0.000399964931511943,0,0,0,0,0.000494742056777905,0,0,0,0,0
"",0,0,0,0,0,0,0,0,0.00103438508761084,0,0,0,0,0,0.0278958163061885,0,0,0,0,0,0,0,0,0,0,0,0.0083188176121669,0,0,0,0,0.0219757567038152,0,0,0.00813083485131403,0,0,0,0,0,0,0.00414156544958466,0,0,0,0.0185183488471076,0,0,0,0,0,-0.037551201072099,0,0,0,0,0,0,0,0,0,0,0.0275763344633185,0,0,0,0.0126706132858429,0,0,0,0,0,0,0.0327106030725238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228901927030164,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0.0157981689711999,-0.0603505092796404,0,0,0,0,0,0,0.0272717512802361,0,0,0,0,0.0172965294680542,0,0,0,0,0,0,0.0497939156260367,0,0,0,0.012597421254646,0,0,0.0268886394725022,0,0,0,0,0,0.0194472312507218,0.0431878345490898,0,0,0,0,0,0,0,0,0.00342043364463792,0,0,0,0.00269544275539905,0,0,0,0,0.0172257836643048,0.0131704107063014,0.0214516278960679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333536136795705,0,0,0,-0.00225116402076851,0.00112960278877156,-0.0249843158769471,0,0,0,0,0.00624664591217532,0,0,0,0,0.0137195256391217,0,0,0,0,0,0,0,0,0,0
"",2.3,2.28360362157988,2.3028666231558,2.29036414285502,2.22977195521275,2.20754455189619,2.26729414600817,2.24201103676407,2.2848245507565,2.18311584871112,2.28512481834398,2.17538473822591,2.18387998235984,2.25282224699214,2.23328553721991,2.26741729946579,2.2658911377971,2.27904529118927,2.25696724999793,2.27128483407442,2.26607488246151,2.23860135518961,2.30979238754381,2.25286317602105,2.23500409331372,2.23673354970925,2.28471663741637,2.20268319450682,2.27338367611254,2.23943799128123,2.19013548694691,2.26404808240374,2.18402027185476,2.17343195711751,2.32902678582063,2.24579424632862,2.15240280961608,2.24659963077533,2.20479455392546,2.1769866231784,2.29054221079921,2.24470857007538,2.26411993327921,2.26082147575404,2.28088138901678,2.2163336887953,2.28351997038289,2.22859692344258,2.31324619680315,2.24329910157107,2.26280208751032,2.22691308168274,2.22163424161664,2.32301660193442,2.23237603474611,2.24545879871493,2.22358809405801,2.24107291955437,2.27163054698264,2.24856554292997,2.1956393446467,2.29685643291682,2.19675414585746,2.24650124653508,2.30597531196726,2.26149977697874,2.28816522926684,2.29482591523254,2.19672783952374,2.28153183946582,2.29778813602139,2.26100693286479,2.29693202930137,2.20879489331425,2.25557199741913,2.28139856274179,2.29138554961881,2.28751120571896,2.27530843053366,2.22853291859108,2.30165775760091,2.19951527601555,2.20719996885702,2.23971149342384,2.26405274203398,2.20176718620521,2.26730557800238,2.26930184911905,2.24548576141783,2.22640722732298,2.2012635304473,2.31304741627496,2.27525937487301,2.26629332619111,2.29325065206307,2.26469175976735,2.19414180701468,2.20413466000213,2.24680738438697,2.29082280947418,2.25880642349449
"",0,0,0,0,0,0,0.0523499624819708,0,0,0,0,0,0,0.0166424898705431,0,0,0,0,0,0,0.0170422091670057,0,0,0,0,0,0.00497866797132772,0,0,0,0,0.0489036361474754,0,0,0,0,0,0,0.00989013681809134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700402463683086,0,0.00282799343687229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677072844557607,0,0.0158056939115983,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173909508164141,0,0,0.0440219475498606,0,0,0.0252807563848238,0,0.0068414570194329,0,0,0,0,0,0
"",0,0,-0.0317100327957404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375724369531877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146613903220085,0,0,0,0.0121162737214551,0,0.0279234260710648,0,0,0,0,0,0,0,0,0,0.0108158762329744,0,0,0,0,0,0,0.0130460399846127,0,0,0.0230328917106465,0,0,0.0153400345772412,0,0,0,0,0,0,0,0,0,0.00848052131606612,0,0.00518571241250757,0,0,0,0,0,0.00732093335962326,0,0,0,0,0,0.0191781728015616,0,0,0,0,0,-0.000205864971955881,0,0,0,0,0.0226196540814595
"",0,0.0254577391612122,0,0.00175256551917715,0,0,0.0290036575480919,0.0216683454514139,0,0,0,0,0,0,0,0.0336547684798782,0,0,0,0,0,0,0,0,0,0,0.0268556559996532,0,0.022198571947628,0,0,0,0,0,0,0,0,0,0,0.0371087127066941,0,0,0.0128925570106001,0,0,0,0,0,0,-0.0211295464405414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368897025465837,0,0,0,0,0,0.0107341004775206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151805984147145,0,0,0,0.0140859519312845,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0.0285499132871562,0,0,0,0,0,0,0,0,0.00452612266481356,0,0,0,0,0,0.00540554210342232,0,0,0,0,0,0,0,0.00350881033254291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164348353627658,0,0,0.0309175427992268,0,0,0,-0.0149282196371461,0,0.0421931487146796,0.0118316481984455,0,0,0,0,0,0,0,0.00548665661655948,0,0,0,0,0.0359396920818029,0,0,0,0.0175782044241174,0,0,0,0,0,0.03702701641516,0,0,0,0,0,0.015508046048666,0,0,0,0.00144175712780244,0,0,0,0,0,0,0,0,0,-0.0147332908221265,0.0405506205518289,0,0,0,0
"",0,0,-0.0173197975268411,0,0,0,0.0462814306312797,0,0,0,0,0,0.00332486392969802,0,0,0,0,0,0,0.00236453021197019,0,0,0,0.0506150565041653,0,0.0221243446089727,0,0,0.0192686004050805,0,8.21023485067505e-05,0,0,0,0,0,0,0.000944321845596174,-0.0318371634732362,0,-0.0311807410904954,0,0,0,0,0,0,0.0245834246232367,0,0,0,0,0,0,0,0,0,0.0178730405757326,0,0,0,0,0.0124919961322655,0,0,0,0,0,0,0,0.0107627800537747,0.0235958574737725,0,0,0,-0.0371414765438199,0,0,0,0,0,0,0,0,0,-0.00750135962018229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0.0103480815324898,0,0,-0.00378199260776816,0,0,0,0,0,0,0,0,0,0,0.00913791435525332,0,0,-0.0246095279967883,0,-0.0216969570682688,0,0,0.0215159085115349,0,0,0,0,0,0,0,0,0,0,0,0,0.0230927283729215,0.0247498995553369,0,0,0,0.00586392173797813,0,0,0,0,0,0,0,0.0241887619443198,0.0208697911306745,0,0.015297021849496,0,0,0,0,0.0075920962646666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142903011512733,0,0,0,0,0,0.0432061787688152
"",0,0,0,0,0,0,0,0,0,0,0,0.00228043749627596,0,0,0.047372108142691,0,0,0,0,0.0312870580154599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177606733953051,0,0.033689190322733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354393597542742,0,0,0,0,0,0,0,0,0,0,0.0230204922916903,0,0,0.00602123353720792,0,0,0,0,0,0,0,0.00814442721925936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349588532530527,-0.0425154945605796,0,0,0,0,0,0,0,0,0,0.0289883063788481,0
