"","True Beta","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"",1.2,0.820662666517361,0.794703279336274,1.18053123721966,0.694428357838548,0.960468525028042,1.07507612663563,0.723071868630717,0.654779482430179,0.92633979346554,1.14749572639681,0.831439948932235,1.34915987821757,1.30143155431673,0.907052869937924,1.18022666166892,1.24375989966191,1.17257062401468,0.845129475255636,0.887077624435928,0.51302705057021,0.715561315940999,1.20386284014276,1.04197003143893,1.21926598840491,1.13500124483911,0.860507689673571,1.14482666928247,1.06144628338855,1.18693422299817,0.892873207585096,0.745787830595373,1.16174096097731,1.09651908470258,1.06540023262529,1.10456188487302,0.816240532728891,0.922738309994935,0.764860342570291,0.807051378410698,0.826749638261666,1.01371573419518,0.901327770925042,0.966209082367982,0.949006806867194,1.37726594902399,0.884211501467248,1.05494222098243,0.903451495953175,0.862907708225782,0.822305584218564,1.13288823885328,1.11075171424148,0.92479795337474,1.04934742772591,0.67492137959444,0.937587351732944,0.924189409931756,0.959386757719068,0.857293138647252,1.11510833911082,1.22592287706132,1.17403286718252,1.12958134702777,1.07408912515242,1.15749620924246,1.18762843225777,1.01201520739836,1.03429672821089,0.684551450296234,1.0163359981497,0.816450332829232,0.873118293617595,0.722554505620476,1.1768134264026,0.970143786524996,0.949514094406452,1.23814429830634,1.06654924458681,0.812691502157423,0.952988925370738,1.17772660523959,1.23976984523685,0.742625828521959,0.936157704324721,1.08566684551993,1.4571993617342,0.825712360358017,1.26169340188562,0.89106632907625,0.596433195392499,0.935447344240734,0.797803936911739,1.32119570057178,0.928741715943039,0.573825736525489,0.673802131277364,0.786348750153181,0.970696155862269,1.03452736165603,0.956664658469282
"",0,0,0.0423523956958494,0,0,0,0,0,0,0,0.106726245396253,0,0,0,0,0,0,-0.225346784412805,0,0,0,0,0,0,0,0,0.0244040099783753,0,0,0,0,0,-0.144522143923403,0,0,0.0866682550029295,0,0,0.0282930033162318,0,-0.0194177464914774,0,0,0,0,0,0,0,0,0,0.0285221784255262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625725851866875,0,0,-0.154185466644922,0,0,0,0,0,0,0,0,0,0,0.180643401166069,0,0,0.0183115548023929,0,0,0,-0.0304172209971527,0,0,0,0,0,0,0,0,0,0.0573220234809125,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0,0,0,-0.0968273633166121,-0.134902911412956,0,0,0,0,0,0,0,0.0317054516144263,0,0,0,0,0,0.0289887457927042,0,0,0,0,-0.325270853945344,0,0,0.0193211781874956,0,0.169455603297868,0,0,0.0629447488893895,0,0,0,0,0,0,0,0,0.0343631924672807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0777642408368584,0,0,0,0,0.0548143633706958,0,0,0.087223722396154,0,0.0441004558147662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0.0258984957585661,0,0,0,0,0.0690463159710651,0,0.0864114043753934,0,-0.162107040225719,0,0.120485533200368,0,0,0.180027009626826,0.0932812737017488,0.00556300266114993,0.160520284356758,0.149195731895101,0,0,0,0,0,0,0,0,0,0.186484533606717,0,0,0,0,0,0,0,-0.10102814571651,0,0,0.0262185161050184,-0.15319418332283,0,0,0,0,0,0,0,-0.16477784146716,0.0356094014431807,0,0,0.0983143778944625,0,0,0,0.160196261231553,0,0,0,0,0,-0.129325790702843,0,0,0,0,0,0,0,0,0,0,0,0.033134064446053,0,0,0,0,-0.127357951648414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529824235419188,0
"",0,0,0,0,0,0,0,0,0.0377866499522771,0,0,0,0,0,0,0,0.0437706253508323,0.0137771916379716,0.112304361086498,0,0,0,0,0,0.0913322321963183,0,0,0,0.0255976434890104,0,0,0,0,0,0,0,0,0,0.0241137761519298,0,0,0,0.0123026792869263,0,0.163203557302873,0,0,0,0,0,0,0,0,0,0,0,0.0560108107304766,0,0,0,0,0,0,0,0,0,-0.0854669612397598,0,0.105336497381302,0,0,0,0,0,0,0,0,0,0,0.0253449075384516,0,0,0,0,0,0.170655162140101,0.10683738459956,0,0,0,0,0,0,0,0.0126996937562884,0,0.125969632912288,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645832674291602,0,0,0.0468545148808562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157330588915339,0.173872963237903,0,0,0,0,0,0,0.025111245352867,0,0,0,0.0211187132204998,0,0,0,0,0,0,0,0,0.0265186289580198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589441719617191,0.0290125383058052,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0,0,0,-0.323615133073004,0,0,0,-0.0905408228210314,0,0,0,-0.0615873091372248,0,0,0,0,0.178601436284199,0,0,0,0,0,0,0,0,0,0.156559116149266,0.0201474637306725,0,0,0,0,-0.108461022192449,0,0.185076190590545,0,0,0,-0.00338417208178769,0,0,0,0,0,0,0.0132228079078001,0,0.158372566457976,0,0,0,0,0,0,0.011108597926302,0,0,0,0,0,0.115338574492665,0,0,0,0,0.0221737911990055,0,0,0,0,0,0,0,0,0,0.000987878631355177,0,0,0,0,0,0,0,0,0,0,0,-0.0533852350884155,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0.218177321987069,0,0,0,0,0,0.262563170097607,0,0,0,0,0,0,0,0.0122972288961543,0,0.0309241278074906,0,0,0,0.164359135587379,0,0,0,0.0870817501886332,0,0,0,0,0.0137347346925674,0.0384521433664633,0,0,0.17145008111146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265716808261375,0,0,0,0,0,0,0,0,0,0,0.0335388296970517,0,0,0,0,0,0,0,0,0,0,0,0,0.0741326950010901,0.14840507020141,0,0,0,0,0,0.0885808868284188,0,0,0,0,0.048734512045338,0,0,0,0,0.180787951906087,0,0.00544588131388527
"",2.3,1.70909864334801,2.10329488788408,2.09957963917951,2.0827028121156,1.94446399840199,1.93538068963016,2.09040004994187,1.97492187228387,2.35639043947047,2.12259880401725,2.05689562997079,2.19298190865985,2.28273404886587,1.9684786243289,2.06171834332361,1.83305839853584,2.16418337111844,2.48237061699473,2.05515404262164,2.11399873557008,2.26733464907412,2.14208940218846,1.99465727334489,2.09427033125201,2.1486339378383,2.00638403523326,2.21610759769784,2.18495017107673,2.03737098274873,1.89705405466766,2.18256516762337,2.07866322906856,1.95141220275402,2.09559836007572,2.14111217958564,2.2038335586999,2.19377185327575,2.05974716865833,1.84730096911324,1.88387190134473,2.13559303312181,2.00373081034375,2.27138245242325,2.24913532777179,2.15375136352627,2.26017208306524,1.96417014341423,2.05249870648991,2.48106531314568,1.89904962852462,1.91557109984913,1.9229790745897,2.15146892102974,1.86155674443554,2.16596750007969,2.34854313008557,2.09889691740892,2.2643927152568,2.09623839093204,1.97269537710384,2.08126050404651,2.1289140773725,2.25038454431695,1.96687564200613,2.08625292537487,2.3484959107175,2.12445870798533,1.89295965446105,2.14037763343522,1.91823846423883,2.14228992865319,2.02905012674272,1.90143944504012,2.40760437123877,2.31448793215764,2.02158273475323,2.00155564817696,2.02720983794205,1.92544071038488,1.9261077409467,2.2759424641228,2.06202683655123,2.12234047840413,2.20993436016675,1.92038117369132,1.96192800722879,2.15571534726265,1.96759863682856,2.30686562753527,2.40913396151515,2.3631599277311,2.11982461124189,2.11719363123351,2.02115834408569,2.34741547755677,2.46236305291401,1.97722127508445,2.34353185522424,1.70835488185013,2.24031457043725
"",0,0,0.0169097939934021,0,0,0,0,0,0,-0.0879523672187235,0,0,0.11405494325966,-0.309167119519872,0,0,0.0239350830415179,0,0,0.134621756189061,0,0,0,0,0,0,0,0,0,0,0.0632526181754229,0,0.296528535680517,0.0928259531730284,0,0,0.042305692481691,0,0,0,0,0,0,0,0.0852250098856543,0,0.0681251977527642,0,0,0,0,0,0.144986839885352,0,0,0,0,0,0,0.0047419069314316,0,0,0,0,0,0.104491610560561,-0.039107817465338,0,0,0,0,0.00701951921058431,0,0,0,0.0672668291199894,0,0,0,0,0,0,0,0,0,0.153256211274218,0,0,0,0,0,0,0,0,0,0.00506840577655114,0.028225242748851,0.0547299193330158,0,0,0
